"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2022-06-08,"Adults_18plus",11289907,0,11032982,7229770,12076175,.9349,.9136,.5987
2022-06-08,"Ontario_12plus",12087166,0,11780179,7378816,13038032,.9271,.9035,.5659
2022-06-08,"Ontario_5plus",12596231,0,12154384,7378997,14113455,.8925,.8612,.5228
2022-06-08,"Undisclosed_or_missing",1340,0,395,37,0,.0000,.0000,.0000
2022-06-09,"05-11yrs",509203,0,374468,185,1075423,.4735,.3482,.0002
2022-06-09,"12-17yrs",797338,0,747336,149244,961857,.8290,.7770,.1552
2022-06-09,"18-29yrs",2179845,0,2097408,928590,2454802,.8880,.8544,.3783
2022-06-09,"30-39yrs",1886490,0,1828577,966319,2077137,.9082,.8803,.4652
2022-06-09,"40-49yrs",1699663,0,1662187,1000404,1855340,.9161,.8959,.5392
2022-06-09,"50-59yrs",1826522,0,1795058,1243077,2019276,.9045,.8890,.6156
2022-06-09,"60-69yrs",1783384,0,1757676,1409185,1813493,.9834,.9692,.7771
2022-06-09,"70-79yrs",1201965,0,1188652,1045951,1181151,.9999,.9999,.8855
2022-06-09,"80+",712195,0,703661,637483,674976,.9999,.9999,.9445
2022-06-09,"Adults_18plus",11290064,0,11033219,7231009,12076175,.9349,.9136,.5988
2022-06-09,"Ontario_12plus",12087402,0,11780555,7380253,13038032,.9271,.9036,.5661
2022-06-09,"Ontario_5plus",12596605,0,12155023,7380438,14113455,.8925,.8612,.5229
2022-06-09,"Undisclosed_or_missing",1340,0,395,37,0,.0000,.0000,.0000
2022-06-10,"05-11yrs",509318,0,374771,185,1075423,.4736,.3485,.0002
2022-06-10,"12-17yrs",797411,0,747482,149453,961857,.8290,.7771,.1554
2022-06-10,"18-29yrs",2179982,0,2097550,928928,2454802,.8880,.8545,.3784
2022-06-10,"30-39yrs",1886610,0,1828725,966559,2077137,.9083,.8804,.4653
2022-06-10,"40-49yrs",1699739,0,1662293,1000636,1855340,.9161,.8960,.5393
2022-06-10,"50-59yrs",1826561,0,1795141,1243272,2019276,.9046,.8890,.6157
2022-06-10,"60-69yrs",1783391,0,1757711,1409404,1813493,.9834,.9692,.7772
2022-06-10,"70-79yrs",1201929,0,1188618,1046037,1181151,.9999,.9999,.8856
2022-06-10,"80+",712063,0,703519,637429,674976,.9999,.9999,.9444
2022-06-10,"Adults_18plus",11290275,0,11033557,7232265,12076175,.9349,.9137,.5989
2022-06-10,"Ontario_12plus",12087686,0,11781039,7381718,13038032,.9271,.9036,.5662
2022-06-10,"Ontario_5plus",12597004,0,12155810,7381903,14113455,.8926,.8613,.5230
2022-06-10,"Undisclosed_or_missing",1340,0,396,37,0,.0000,.0000,.0000
2022-06-11,"05-11yrs",509471,0,375093,186,1075423,.4737,.3488,.0002
2022-06-11,"12-17yrs",797481,0,747654,149744,961857,.8291,.7773,.1557
2022-06-11,"18-29yrs",2180079,0,2097685,929284,2454802,.8881,.8545,.3786
2022-06-11,"30-39yrs",1886697,0,1828849,966859,2077137,.9083,.8805,.4655
2022-06-11,"40-49yrs",1699799,0,1662391,1000880,1855340,.9162,.8960,.5395
2022-06-11,"50-59yrs",1826583,0,1795199,1243498,2019276,.9046,.8890,.6158
2022-06-11,"60-69yrs",1783400,0,1757715,1409581,1813493,.9834,.9692,.7773
2022-06-11,"70-79yrs",1201893,0,1188588,1046132,1181151,.9999,.9999,.8857
2022-06-11,"80+",711928,0,703384,637380,674976,.9999,.9999,.9443
2022-06-11,"Adults_18plus",11290379,0,11033811,7233614,12076175,.9349,.9137,.5990
2022-06-11,"Ontario_12plus",12087860,0,11781465,7383358,13038032,.9271,.9036,.5663
2022-06-11,"Ontario_5plus",12597331,0,12156558,7383544,14113455,.8926,.8613,.5232
2022-06-11,"Undisclosed_or_missing",1341,0,396,38,0,.0000,.0000,.0000
2022-06-12,"05-11yrs",509714,0,375694,187,1075423,.4740,.3493,.0002
2022-06-12,"12-17yrs",797560,0,747896,150031,961857,.8292,.7776,.1560
2022-06-12,"18-29yrs",2180178,0,2097788,929609,2454802,.8881,.8546,.3787
2022-06-12,"30-39yrs",1886771,0,1828940,967099,2077137,.9084,.8805,.4656
2022-06-12,"40-49yrs",1699834,0,1662460,1001098,1855340,.9162,.8960,.5396
2022-06-12,"50-59yrs",1826610,0,1795235,1243682,2019276,.9046,.8890,.6159
2022-06-12,"60-69yrs",1783407,0,1757722,1409699,1813493,.9834,.9692,.7773
2022-06-12,"70-79yrs",1201852,0,1188550,1046154,1181151,.9999,.9999,.8857
2022-06-12,"80+",711793,0,703257,637280,674976,.9999,.9999,.9442
2022-06-12,"Adults_18plus",11290445,0,11033952,7234621,12076175,.9349,.9137,.5991
2022-06-12,"Ontario_12plus",12088005,0,11781848,7384652,13038032,.9271,.9037,.5664
2022-06-12,"Ontario_5plus",12597719,0,12157542,7384839,14113455,.8926,.8614,.5232
2022-06-12,"Undisclosed_or_missing",1341,0,396,38,0,.0000,.0000,.0000
2022-06-13,"05-11yrs",509805,0,375843,187,1075423,.4741,.3495,.0002
2022-06-13,"12-17yrs",797589,0,747987,150181,961857,.8292,.7776,.1561
2022-06-13,"18-29yrs",2180235,0,2097845,929781,2454802,.8882,.8546,.3788
2022-06-13,"30-39yrs",1886802,0,1828971,967203,2077137,.9084,.8805,.4656
2022-06-13,"40-49yrs",1699853,0,1662495,1001179,1855340,.9162,.8961,.5396
2022-06-13,"50-59yrs",1826609,0,1795241,1243781,2019276,.9046,.8891,.6160
2022-06-13,"60-69yrs",1783389,0,1757702,1409723,1813493,.9834,.9692,.7774
2022-06-13,"70-79yrs",1201804,0,1188499,1046139,1181151,.9999,.9999,.8857
2022-06-13,"80+",711651,0,703120,637165,674976,.9999,.9999,.9440
2022-06-13,"Adults_18plus",11290343,0,11033873,7234971,12076175,.9349,.9137,.5991
2022-06-13,"Ontario_12plus",12087932,0,11781860,7385152,13038032,.9271,.9037,.5664
2022-06-13,"Ontario_5plus",12597737,0,12157703,7385339,14113455,.8926,.8614,.5233
2022-06-13,"Undisclosed_or_missing",1341,0,396,38,0,.0000,.0000,.0000
2022-06-14,"05-11yrs",509898,0,375985,187,1075423,.4741,.3496,.0002
2022-06-14,"12-17yrs",797645,0,748074,150320,961857,.8293,.7777,.1563
2022-06-14,"18-29yrs",2180314,0,2097982,930088,2454802,.8882,.8546,.3789
2022-06-14,"30-39yrs",1886884,0,1829068,967387,2077137,.9084,.8806,.4657
2022-06-14,"40-49yrs",1699908,0,1662566,1001335,1855340,.9162,.8961,.5397
2022-06-14,"50-59yrs",1826637,0,1795270,1243921,2019276,.9046,.8891,.6160
2022-06-14,"60-69yrs",1783400,0,1757706,1409843,1813493,.9834,.9692,.7774
2022-06-14,"70-79yrs",1201770,0,1188458,1046194,1181151,.9999,.9999,.8857
2022-06-14,"80+",711503,0,702976,637088,674976,.9999,.9999,.9439
2022-06-14,"Adults_18plus",11290416,0,11034026,7235856,12076175,.9349,.9137,.5992
2022-06-14,"Ontario_12plus",12088061,0,11782100,7386176,13038032,.9271,.9037,.5665
2022-06-14,"Ontario_5plus",12597959,0,12158085,7386363,14113455,.8926,.8615,.5234
2022-06-14,"Undisclosed_or_missing",1341,0,397,38,0,.0000,.0000,.0000
2022-06-15,"05-11yrs",510011,0,376249,187,1075423,.4742,.3499,.0002
2022-06-15,"12-17yrs",797692,0,748216,150513,961857,.8293,.7779,.1565
2022-06-15,"18-29yrs",2180383,0,2098094,930431,2454802,.8882,.8547,.3790
2022-06-15,"30-39yrs",1886959,0,1829188,967632,2077137,.9084,.8806,.4658
2022-06-15,"40-49yrs",1699937,0,1662621,1001535,1855340,.9162,.8961,.5398
2022-06-15,"50-59yrs",1826661,0,1795306,1244119,2019276,.9046,.8891,.6161
2022-06-15,"60-69yrs",1783406,0,1757706,1410006,1813493,.9834,.9692,.7775
2022-06-15,"70-79yrs",1201744,0,1188427,1046309,1181151,.9999,.9999,.8858
2022-06-15,"80+",711343,0,702816,637016,674976,.9999,.9999,.9438
2022-06-15,"Adults_18plus",11290433,0,11034158,7237048,12076175,.9349,.9137,.5993
2022-06-15,"Ontario_12plus",12088125,0,11782374,7387561,13038032,.9271,.9037,.5666
2022-06-15,"Ontario_5plus",12598136,0,12158623,7387748,14113455,.8926,.8615,.5235
2022-06-15,"Undisclosed_or_missing",1341,0,397,38,0,.0000,.0000,.0000
2022-06-16,"05-11yrs",510146,0,376513,188,1075423,.4744,.3501,.0002
2022-06-16,"12-17yrs",797747,0,748349,150737,961857,.8294,.7780,.1567
2022-06-16,"18-29yrs",2180449,0,2098199,930740,2454802,.8882,.8547,.3792
2022-06-16,"30-39yrs",1887011,0,1829307,967873,2077137,.9085,.8807,.4660
2022-06-16,"40-49yrs",1699980,0,1662700,1001719,1855340,.9163,.8962,.5399
2022-06-16,"50-59yrs",1826695,0,1795358,1244302,2019276,.9046,.8891,.6162
2022-06-16,"60-69yrs",1783405,0,1757701,1410200,1813493,.9834,.9692,.7776
2022-06-16,"70-79yrs",1201701,0,1188388,1046420,1181151,.9999,.9999,.8859
2022-06-16,"80+",711191,0,702664,636939,674976,.9999,.9999,.9436
2022-06-16,"Adults_18plus",11290432,0,11034317,7238193,12076175,.9349,.9137,.5994
2022-06-16,"Ontario_12plus",12088179,0,11782666,7388930,13038032,.9271,.9037,.5667
2022-06-16,"Ontario_5plus",12598325,0,12159179,7389118,14113455,.8926,.8615,.5236
2022-06-16,"Undisclosed_or_missing",1341,0,397,38,0,.0000,.0000,.0000
2022-06-17,"05-11yrs",510258,0,376747,188,1075423,.4745,.3503,.0002
2022-06-17,"12-17yrs",797789,0,748480,150935,961857,.8294,.7782,.1569
2022-06-17,"18-29yrs",2180531,0,2098277,931062,2454802,.8883,.8548,.3793
2022-06-17,"30-39yrs",1887072,0,1829423,968074,2077137,.9085,.8807,.4661
2022-06-17,"40-49yrs",1700023,0,1662754,1001888,1855340,.9163,.8962,.5400
2022-06-17,"50-59yrs",1826717,0,1795421,1244553,2019276,.9046,.8891,.6163
2022-06-17,"60-69yrs",1783417,0,1757731,1410411,1813493,.9834,.9693,.7777
2022-06-17,"70-79yrs",1201654,0,1188344,1046541,1181151,.9999,.9999,.8860
2022-06-17,"80+",711057,0,702538,636884,674976,.9999,.9999,.9436
2022-06-17,"Adults_18plus",11290471,0,11034488,7239413,12076175,.9349,.9137,.5995
2022-06-17,"Ontario_12plus",12088260,0,11782968,7390348,13038032,.9272,.9037,.5668
2022-06-17,"Ontario_5plus",12598518,0,12159715,7390536,14113455,.8927,.8616,.5237
2022-06-17,"Undisclosed_or_missing",1342,0,398,38,0,.0000,.0000,.0000
2022-06-18,"05-11yrs",510371,0,377048,189,1075423,.4746,.3506,.0002
2022-06-18,"12-17yrs",797834,0,748618,151180,961857,.8295,.7783,.1572
2022-06-18,"18-29yrs",2180605,0,2098389,931377,2454802,.8883,.8548,.3794
2022-06-18,"30-39yrs",1887132,0,1829525,968350,2077137,.9085,.8808,.4662
2022-06-18,"40-49yrs",1700057,0,1662821,1002093,1855340,.9163,.8962,.5401
2022-06-18,"50-59yrs",1826732,0,1795467,1244825,2019276,.9046,.8892,.6165
2022-06-18,"60-69yrs",1783419,0,1757736,1410662,1813493,.9834,.9693,.7779
2022-06-18,"70-79yrs",1201618,0,1188316,1046680,1181151,.9999,.9999,.8862
2022-06-18,"80+",710917,0,702402,636817,674976,.9999,.9999,.9435
2022-06-18,"Adults_18plus",11290480,0,11034656,7240804,12076175,.9349,.9138,.5996
2022-06-18,"Ontario_12plus",12088314,0,11783274,7391984,13038032,.9272,.9038,.5670
2022-06-18,"Ontario_5plus",12598685,0,12160322,7392173,14113455,.8927,.8616,.5238
2022-06-18,"Undisclosed_or_missing",1342,0,398,38,0,.0000,.0000,.0000
2022-06-19,"05-11yrs",510592,0,377505,193,1075423,.4748,.3510,.0002
2022-06-19,"12-17yrs",797885,0,748754,151422,961857,.8295,.7784,.1574
2022-06-19,"18-29yrs",2180649,0,2098462,931615,2454802,.8883,.8548,.3795
2022-06-19,"30-39yrs",1887182,0,1829591,968556,2077137,.9085,.8808,.4663
2022-06-19,"40-49yrs",1700073,0,1662865,1002280,1855340,.9163,.8963,.5402
2022-06-19,"50-59yrs",1826752,0,1795496,1245056,2019276,.9047,.8892,.6166
2022-06-19,"60-69yrs",1783418,0,1757751,1410795,1813493,.9834,.9693,.7779
2022-06-19,"70-79yrs",1201585,0,1188279,1046745,1181151,.9999,.9999,.8862
2022-06-19,"80+",710783,0,702268,636721,674976,.9999,.9999,.9433
2022-06-19,"Adults_18plus",11290442,0,11034712,7241768,12076175,.9349,.9138,.5997
2022-06-19,"Ontario_12plus",12088327,0,11783466,7393190,13038032,.9272,.9038,.5670
2022-06-19,"Ontario_5plus",12598919,0,12160971,7393383,14113455,.8927,.8617,.5239
2022-06-19,"Undisclosed_or_missing",1342,0,398,38,0,.0000,.0000,.0000
2022-06-20,"05-11yrs",510661,0,377615,194,1075423,.4748,.3511,.0002
2022-06-20,"12-17yrs",797898,0,748813,151527,961857,.8295,.7785,.1575
2022-06-20,"18-29yrs",2180656,0,2098499,931759,2454802,.8883,.8549,.3796
2022-06-20,"30-39yrs",1887194,0,1829616,968649,2077137,.9086,.8808,.4663
2022-06-20,"40-49yrs",1700077,0,1662882,1002340,1855340,.9163,.8963,.5402
2022-06-20,"50-59yrs",1826751,0,1795504,1245145,2019276,.9047,.8892,.6166
2022-06-20,"60-69yrs",1783399,0,1757739,1410847,1813493,.9834,.9693,.7780
2022-06-20,"70-79yrs",1201551,0,1188243,1046772,1181151,.9999,.9999,.8862
2022-06-20,"80+",710659,0,702147,636625,674976,.9999,.9999,.9432
2022-06-20,"Adults_18plus",11290287,0,11034630,7242137,12076175,.9349,.9138,.5997
2022-06-20,"Ontario_12plus",12088185,0,11783443,7393664,13038032,.9271,.9038,.5671
2022-06-20,"Ontario_5plus",12598846,0,12161058,7393858,14113455,.8927,.8617,.5239
2022-06-20,"Undisclosed_or_missing",1342,0,398,38,0,.0000,.0000,.0000
2022-06-21,"05-11yrs",510742,0,377772,195,1075423,.4749,.3513,.0002
2022-06-21,"12-17yrs",797943,0,748895,151673,961857,.8296,.7786,.1577
2022-06-21,"18-29yrs",2180710,0,2098610,932051,2454802,.8883,.8549,.3797
2022-06-21,"30-39yrs",1887229,0,1829695,968835,2077137,.9086,.8809,.4664
2022-06-21,"40-49yrs",1700106,0,1662936,1002489,1855340,.9163,.8963,.5403
2022-06-21,"50-59yrs",1826765,0,1795558,1245340,2019276,.9047,.8892,.6167
2022-06-21,"60-69yrs",1783405,0,1757731,1411021,1813493,.9834,.9693,.7781
2022-06-21,"70-79yrs",1201505,0,1188187,1046857,1181151,.9999,.9999,.8863
2022-06-21,"80+",710512,0,702006,636530,674976,.9999,.9999,.9430
2022-06-21,"Adults_18plus",11290232,0,11034723,7243123,12076175,.9349,.9138,.5998
2022-06-21,"Ontario_12plus",12088175,0,11783618,7394796,13038032,.9271,.9038,.5672
2022-06-21,"Ontario_5plus",12598917,0,12161390,7394991,14113455,.8927,.8617,.5240
2022-06-21,"Undisclosed_or_missing",1342,0,398,38,0,.0000,.0000,.0000
2022-06-22,"05-11yrs",510843,0,377966,198,1075423,.4750,.3515,.0002
2022-06-22,"12-17yrs",797981,0,749018,151891,961857,.8296,.7787,.1579
2022-06-22,"18-29yrs",2180774,0,2098704,932402,2454802,.8884,.8549,.3798
2022-06-22,"30-39yrs",1887291,0,1829775,969033,2077137,.9086,.8809,.4665
2022-06-22,"40-49yrs",1700129,0,1662993,1002659,1855340,.9163,.8963,.5404
2022-06-22,"50-59yrs",1826797,0,1795611,1245591,2019276,.9047,.8892,.6169
2022-06-22,"60-69yrs",1783394,0,1757735,1411220,1813493,.9834,.9693,.7782
2022-06-22,"70-79yrs",1201469,0,1188161,1047010,1181151,.9999,.9999,.8864
2022-06-22,"80+",710372,0,701886,636464,674976,.9999,.9999,.9429
2022-06-22,"Adults_18plus",11290226,0,11034865,7244379,12076175,.9349,.9138,.5999
2022-06-22,"Ontario_12plus",12088207,0,11783883,7396270,13038032,.9271,.9038,.5673
2022-06-22,"Ontario_5plus",12599050,0,12161849,7396468,14113455,.8927,.8617,.5241
2022-06-22,"Undisclosed_or_missing",1343,0,398,38,0,.0000,.0000,.0000
2022-06-23,"05-11yrs",510946,0,378224,201,1075423,.4751,.3517,.0002
2022-06-23,"12-17yrs",798013,0,749125,152111,961857,.8297,.7788,.1581
2022-06-23,"18-29yrs",2180842,0,2098813,932733,2454802,.8884,.8550,.3800
2022-06-23,"30-39yrs",1887334,0,1829874,969260,2077137,.9086,.8810,.4666
2022-06-23,"40-49yrs",1700150,0,1663048,1002836,1855340,.9164,.8964,.5405
2022-06-23,"50-59yrs",1826813,0,1795667,1245815,2019276,.9047,.8893,.6170
2022-06-23,"60-69yrs",1783417,0,1757740,1411392,1813493,.9834,.9693,.7783
2022-06-23,"70-79yrs",1201428,0,1188116,1047156,1181151,.9999,.9999,.8866
2022-06-23,"80+",710241,0,701756,636433,674976,.9999,.9999,.9429
2022-06-23,"Adults_18plus",11290225,0,11035014,7245625,12076175,.9349,.9138,.6000
2022-06-23,"Ontario_12plus",12088238,0,11784139,7397736,13038032,.9272,.9038,.5674
2022-06-23,"Ontario_5plus",12599184,0,12162363,7397937,14113455,.8927,.8618,.5242
2022-06-23,"Undisclosed_or_missing",1347,0,398,38,0,.0000,.0000,.0000
2022-06-24,"05-11yrs",511065,0,378449,201,1075423,.4752,.3519,.0002
2022-06-24,"12-17yrs",798047,0,749241,152339,961857,.8297,.7790,.1584
2022-06-24,"18-29yrs",2180896,0,2098905,933043,2454802,.8884,.8550,.3801
2022-06-24,"30-39yrs",1887389,0,1829981,969491,2077137,.9086,.8810,.4667
2022-06-24,"40-49yrs",1700183,0,1663120,1003022,1855340,.9164,.8964,.5406
2022-06-24,"50-59yrs",1826842,0,1795722,1246023,2019276,.9047,.8893,.6171
2022-06-24,"60-69yrs",1783409,0,1757775,1411571,1813493,.9834,.9693,.7784
2022-06-24,"70-79yrs",1201388,0,1188092,1047312,1181151,.9999,.9999,.8867
2022-06-24,"80+",710118,0,701633,636391,674976,.9999,.9999,.9428
2022-06-24,"Adults_18plus",11290225,0,11035228,7246853,12076175,.9349,.9138,.6001
2022-06-24,"Ontario_12plus",12088272,0,11784469,7399192,13038032,.9272,.9039,.5675
2022-06-24,"Ontario_5plus",12599337,0,12162918,7399393,14113455,.8927,.8618,.5243
2022-06-24,"Undisclosed_or_missing",1369,0,398,38,0,.0000,.0000,.0000
2022-06-25,"05-11yrs",511183,0,378759,202,1075423,.4753,.3522,.0002
2022-06-25,"12-17yrs",798090,0,749355,152578,961857,.8297,.7791,.1586
2022-06-25,"18-29yrs",2180965,0,2099000,933358,2454802,.8884,.8551,.3802
2022-06-25,"30-39yrs",1887431,0,1830077,969720,2077137,.9087,.8811,.4669
2022-06-25,"40-49yrs",1700223,0,1663193,1003242,1855340,.9164,.8964,.5407
2022-06-25,"50-59yrs",1826861,0,1795782,1246233,2019276,.9047,.8893,.6172
2022-06-25,"60-69yrs",1783399,0,1757783,1411756,1813493,.9834,.9693,.7785
2022-06-25,"70-79yrs",1201364,0,1188071,1047475,1181151,.9999,.9999,.8868
2022-06-25,"80+",709983,0,701502,636334,674976,.9999,.9999,.9428
2022-06-25,"Adults_18plus",11290226,0,11035408,7248118,12076175,.9349,.9138,.6002
2022-06-25,"Ontario_12plus",12088316,0,11784763,7400696,13038032,.9272,.9039,.5676
2022-06-25,"Ontario_5plus",12599499,0,12163522,7400898,14113455,.8927,.8618,.5244
2022-06-25,"Undisclosed_or_missing",1373,0,398,38,0,.0000,.0000,.0000
2022-06-26,"05-11yrs",511367,0,379176,205,1075423,.4755,.3526,.0002
2022-06-26,"12-17yrs",798137,0,749512,152815,961857,.8298,.7792,.1589
2022-06-26,"18-29yrs",2180997,0,2099074,933589,2454802,.8885,.8551,.3803
2022-06-26,"30-39yrs",1887472,0,1830165,969901,2077137,.9087,.8811,.4669
2022-06-26,"40-49yrs",1700249,0,1663230,1003406,1855340,.9164,.8965,.5408
2022-06-26,"50-59yrs",1826879,0,1795831,1246413,2019276,.9047,.8893,.6173
2022-06-26,"60-69yrs",1783385,0,1757768,1411857,1813493,.9834,.9693,.7785
2022-06-26,"70-79yrs",1201336,0,1188037,1047534,1181151,.9999,.9999,.8869
2022-06-26,"80+",709842,0,701363,636244,674976,.9999,.9999,.9426
2022-06-26,"Adults_18plus",11290160,0,11035468,7248944,12076175,.9349,.9138,.6003
2022-06-26,"Ontario_12plus",12088297,0,11784980,7401759,13038032,.9272,.9039,.5677
2022-06-26,"Ontario_5plus",12599664,0,12164156,7401964,14113455,.8927,.8619,.5245
2022-06-26,"Undisclosed_or_missing",1382,0,398,38,0,.0000,.0000,.0000
2022-06-27,"05-11yrs",511436,0,379328,206,1075423,.4756,.3527,.0002
2022-06-27,"12-17yrs",798158,0,749575,152911,961857,.8298,.7793,.1590
2022-06-27,"18-29yrs",2181016,0,2099117,933699,2454802,.8885,.8551,.3804
2022-06-27,"30-39yrs",1887485,0,1830199,969996,2077137,.9087,.8811,.4670
2022-06-27,"40-49yrs",1700256,0,1663251,1003494,1855340,.9164,.8965,.5409
2022-06-27,"50-59yrs",1826872,0,1795837,1246483,2019276,.9047,.8893,.6173
2022-06-27,"60-69yrs",1783367,0,1757755,1411898,1813493,.9834,.9693,.7786
2022-06-27,"70-79yrs",1201289,0,1187987,1047525,1181151,.9999,.9999,.8869
2022-06-27,"80+",709706,0,701227,636139,674976,.9999,.9999,.9425
2022-06-27,"Adults_18plus",11289991,0,11035373,7249234,12076175,.9349,.9138,.6003
2022-06-27,"Ontario_12plus",12088149,0,11784948,7402145,13038032,.9271,.9039,.5677
2022-06-27,"Ontario_5plus",12599585,0,12164276,7402351,14113455,.8927,.8619,.5245
2022-06-27,"Undisclosed_or_missing",1384,0,398,38,0,.0000,.0000,.0000
2022-06-28,"05-11yrs",511516,0,379444,211,1075423,.4756,.3528,.0002
2022-06-28,"12-17yrs",798204,0,749665,153059,961857,.8299,.7794,.1591
2022-06-28,"18-29yrs",2181075,0,2099205,933975,2454802,.8885,.8551,.3805
2022-06-28,"30-39yrs",1887537,0,1830312,970187,2077137,.9087,.8812,.4671
2022-06-28,"40-49yrs",1700277,0,1663295,1003624,1855340,.9164,.8965,.5409
2022-06-28,"50-59yrs",1826884,0,1795863,1246633,2019276,.9047,.8894,.6174
2022-06-28,"60-69yrs",1783373,0,1757749,1412024,1813493,.9834,.9693,.7786
2022-06-28,"70-79yrs",1201238,0,1187930,1047590,1181151,.9999,.9999,.8869
2022-06-28,"80+",709563,0,701088,636039,674976,.9999,.9999,.9423
2022-06-28,"Adults_18plus",11289947,0,11035442,7250072,12076175,.9349,.9138,.6004
2022-06-28,"Ontario_12plus",12088151,0,11785107,7403131,13038032,.9271,.9039,.5678
2022-06-28,"Ontario_5plus",12599667,0,12164551,7403342,14113455,.8927,.8619,.5246
2022-06-28,"Undisclosed_or_missing",1387,0,398,38,0,.0000,.0000,.0000
2022-06-29,"05-11yrs",511608,0,379637,211,1075423,.4757,.3530,.0002
2022-06-29,"12-17yrs",798235,0,749771,153333,961857,.8299,.7795,.1594
2022-06-29,"18-29yrs",2181145,0,2099308,934288,2454802,.8885,.8552,.3806
2022-06-29,"30-39yrs",1887592,0,1830399,970386,2077137,.9087,.8812,.4672
2022-06-29,"40-49yrs",1700308,0,1663364,1003786,1855340,.9164,.8965,.5410
2022-06-29,"50-59yrs",1826898,0,1795918,1246818,2019276,.9047,.8894,.6175
2022-06-29,"60-69yrs",1783395,0,1757774,1412227,1813493,.9834,.9693,.7787
2022-06-29,"70-79yrs",1201188,0,1187878,1047708,1181151,.9999,.9999,.8870
2022-06-29,"80+",709415,0,700942,635974,674976,.9999,.9999,.9422
2022-06-29,"Adults_18plus",11289941,0,11035583,7251187,12076175,.9349,.9138,.6005
2022-06-29,"Ontario_12plus",12088176,0,11785354,7404520,13038032,.9271,.9039,.5679
2022-06-29,"Ontario_5plus",12599784,0,12164991,7404731,14113455,.8927,.8619,.5247
2022-06-29,"Undisclosed_or_missing",1394,0,398,38,0,.0000,.0000,.0000
2022-06-30,"05-11yrs",511733,0,379915,214,1075423,.4758,.3533,.0002
2022-06-30,"12-17yrs",798284,0,749894,153585,961857,.8299,.7796,.1597
2022-06-30,"18-29yrs",2181202,0,2099404,934578,2454802,.8885,.8552,.3807
2022-06-30,"30-39yrs",1887648,0,1830510,970602,2077137,.9088,.8813,.4673
2022-06-30,"40-49yrs",1700358,0,1663433,1003959,1855340,.9165,.8966,.5411
2022-06-30,"50-59yrs",1826913,0,1795966,1247017,2019276,.9047,.8894,.6176
2022-06-30,"60-69yrs",1783402,0,1757794,1412387,1813493,.9834,.9693,.7788
